,gender,emotion,actor,path
235,female,surprise,4,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_04/03-01-08-01-02-02-04.wav
236,female,surprise,4,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_04/03-01-08-02-01-01-04.wav
237,female,surprise,4,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_04/03-01-08-02-01-02-04.wav
238,female,surprise,4,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_04/03-01-08-02-02-01-04.wav
239,female,surprise,4,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_04/03-01-08-02-02-02-04.wav
240,male,neutral,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-01-01-01-01-05.wav
241,male,neutral,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-01-01-01-02-05.wav
242,male,neutral,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-01-01-02-01-05.wav
243,male,neutral,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-01-01-02-02-05.wav
244,male,calm,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-02-01-01-01-05.wav
245,male,calm,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-02-01-01-02-05.wav
246,male,calm,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-02-01-02-01-05.wav
247,male,calm,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-02-01-02-02-05.wav
248,male,calm,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-02-02-01-01-05.wav
249,male,calm,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-02-02-01-02-05.wav
250,male,calm,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-02-02-02-01-05.wav
251,male,calm,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-02-02-02-02-05.wav
252,male,happy,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-03-01-01-01-05.wav
253,male,happy,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-03-01-01-02-05.wav
254,male,happy,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-03-01-02-01-05.wav
255,male,happy,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-03-01-02-02-05.wav
256,male,happy,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-03-02-01-01-05.wav
257,male,happy,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-03-02-01-02-05.wav
258,male,happy,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-03-02-02-01-05.wav
259,male,happy,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-03-02-02-02-05.wav
260,male,sad,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-04-01-01-01-05.wav
261,male,sad,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-04-01-01-02-05.wav
262,male,sad,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-04-01-02-01-05.wav
263,male,sad,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-04-01-02-02-05.wav
264,male,sad,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-04-02-01-01-05.wav
265,male,sad,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-04-02-01-02-05.wav
266,male,sad,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-04-02-02-01-05.wav
267,male,sad,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-04-02-02-02-05.wav
268,male,angry,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-05-01-01-01-05.wav
269,male,angry,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-05-01-01-02-05.wav
270,male,angry,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-05-01-02-01-05.wav
271,male,angry,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-05-01-02-02-05.wav
272,male,angry,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-05-02-01-01-05.wav
273,male,angry,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-05-02-01-02-05.wav
274,male,angry,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-05-02-02-01-05.wav
275,male,angry,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-05-02-02-02-05.wav
276,male,fear,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-06-01-01-01-05.wav
277,male,fear,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-06-01-01-02-05.wav
278,male,fear,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-06-01-02-01-05.wav
279,male,fear,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-06-01-02-02-05.wav
280,male,fear,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-06-02-01-01-05.wav
281,male,fear,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-06-02-01-02-05.wav
282,male,fear,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-06-02-02-01-05.wav
283,male,fear,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-06-02-02-02-05.wav
284,male,disgust,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-07-01-01-01-05.wav
285,male,disgust,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-07-01-01-02-05.wav
286,male,disgust,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-07-01-02-01-05.wav
287,male,disgust,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-07-01-02-02-05.wav
288,male,disgust,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-07-02-01-01-05.wav
289,male,disgust,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-07-02-01-02-05.wav
290,male,disgust,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-07-02-02-01-05.wav
291,male,disgust,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-07-02-02-02-05.wav
292,male,surprise,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-08-01-01-01-05.wav
293,male,surprise,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-08-01-01-02-05.wav
294,male,surprise,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-08-01-02-01-05.wav
295,male,surprise,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-08-01-02-02-05.wav
296,male,surprise,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-08-02-01-01-05.wav
297,male,surprise,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-08-02-01-02-05.wav
298,male,surprise,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-08-02-02-01-05.wav
299,male,surprise,5,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_05/03-01-08-02-02-02-05.wav
300,female,neutral,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-01-01-01-01-06.wav
301,female,neutral,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-01-01-01-02-06.wav
302,female,neutral,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-01-01-02-01-06.wav
303,female,neutral,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-01-01-02-02-06.wav
304,female,calm,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-02-01-01-01-06.wav
305,female,calm,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-02-01-01-02-06.wav
306,female,calm,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-02-01-02-01-06.wav
307,female,calm,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-02-01-02-02-06.wav
308,female,calm,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-02-02-01-01-06.wav
309,female,calm,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-02-02-01-02-06.wav
310,female,calm,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-02-02-02-01-06.wav
311,female,calm,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-02-02-02-02-06.wav
312,female,happy,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-03-01-01-01-06.wav
313,female,happy,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-03-01-01-02-06.wav
314,female,happy,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-03-01-02-01-06.wav
315,female,happy,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-03-01-02-02-06.wav
316,female,happy,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-03-02-01-01-06.wav
317,female,happy,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-03-02-01-02-06.wav
318,female,happy,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-03-02-02-01-06.wav
319,female,happy,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-03-02-02-02-06.wav
320,female,sad,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-04-01-01-01-06.wav
321,female,sad,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-04-01-01-02-06.wav
322,female,sad,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-04-01-02-01-06.wav
323,female,sad,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-04-01-02-02-06.wav
324,female,sad,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-04-02-01-01-06.wav
325,female,sad,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-04-02-01-02-06.wav
326,female,sad,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-04-02-02-01-06.wav
327,female,sad,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-04-02-02-02-06.wav
328,female,angry,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-05-01-01-01-06.wav
329,female,angry,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-05-01-01-02-06.wav
330,female,angry,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-05-01-02-01-06.wav
331,female,angry,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-05-01-02-02-06.wav
332,female,angry,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-05-02-01-01-06.wav
333,female,angry,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-05-02-01-02-06.wav
334,female,angry,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-05-02-02-01-06.wav
335,female,angry,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-05-02-02-02-06.wav
336,female,fear,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-06-01-01-01-06.wav
337,female,fear,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-06-01-01-02-06.wav
338,female,fear,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-06-01-02-01-06.wav
339,female,fear,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-06-01-02-02-06.wav
340,female,fear,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-06-02-01-01-06.wav
341,female,fear,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-06-02-01-02-06.wav
342,female,fear,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-06-02-02-01-06.wav
343,female,fear,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-06-02-02-02-06.wav
344,female,disgust,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-07-01-01-01-06.wav
345,female,disgust,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-07-01-01-02-06.wav
346,female,disgust,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-07-01-02-01-06.wav
347,female,disgust,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-07-01-02-02-06.wav
348,female,disgust,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-07-02-01-01-06.wav
349,female,disgust,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-07-02-01-02-06.wav
350,female,disgust,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-07-02-02-01-06.wav
351,female,disgust,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-07-02-02-02-06.wav
352,female,surprise,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-08-01-01-01-06.wav
353,female,surprise,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-08-01-01-02-06.wav
354,female,surprise,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-08-01-02-01-06.wav
355,female,surprise,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-08-01-02-02-06.wav
356,female,surprise,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-08-02-01-01-06.wav
357,female,surprise,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-08-02-01-02-06.wav
358,female,surprise,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-08-02-02-01-06.wav
359,female,surprise,6,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_06/03-01-08-02-02-02-06.wav
360,male,neutral,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-01-01-01-01-07.wav
361,male,neutral,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-01-01-01-02-07.wav
362,male,neutral,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-01-01-02-01-07.wav
363,male,neutral,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-01-01-02-02-07.wav
364,male,calm,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-02-01-01-01-07.wav
365,male,calm,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-02-01-01-02-07.wav
366,male,calm,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-02-01-02-01-07.wav
367,male,calm,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-02-01-02-02-07.wav
368,male,calm,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-02-02-01-01-07.wav
369,male,calm,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-02-02-01-02-07.wav
370,male,calm,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-02-02-02-01-07.wav
371,male,calm,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-02-02-02-02-07.wav
372,male,happy,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-03-01-01-01-07.wav
373,male,happy,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-03-01-01-02-07.wav
374,male,happy,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-03-01-02-01-07.wav
375,male,happy,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-03-01-02-02-07.wav
376,male,happy,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-03-02-01-01-07.wav
377,male,happy,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-03-02-01-02-07.wav
378,male,happy,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-03-02-02-01-07.wav
379,male,happy,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-03-02-02-02-07.wav
380,male,sad,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-04-01-01-01-07.wav
381,male,sad,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-04-01-01-02-07.wav
382,male,sad,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-04-01-02-01-07.wav
383,male,sad,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-04-01-02-02-07.wav
384,male,sad,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-04-02-01-01-07.wav
385,male,sad,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-04-02-01-02-07.wav
386,male,sad,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-04-02-02-01-07.wav
387,male,sad,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-04-02-02-02-07.wav
388,male,angry,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-05-01-01-01-07.wav
389,male,angry,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-05-01-01-02-07.wav
390,male,angry,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-05-01-02-01-07.wav
391,male,angry,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-05-01-02-02-07.wav
392,male,angry,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-05-02-01-01-07.wav
393,male,angry,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-05-02-01-02-07.wav
394,male,angry,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-05-02-02-01-07.wav
395,male,angry,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-05-02-02-02-07.wav
396,male,fear,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-06-01-01-01-07.wav
397,male,fear,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-06-01-01-02-07.wav
398,male,fear,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-06-01-02-01-07.wav
399,male,fear,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-06-01-02-02-07.wav
400,male,fear,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-06-02-01-01-07.wav
401,male,fear,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-06-02-01-02-07.wav
402,male,fear,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-06-02-02-01-07.wav
403,male,fear,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-06-02-02-02-07.wav
404,male,disgust,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-07-01-01-01-07.wav
405,male,disgust,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-07-01-01-02-07.wav
406,male,disgust,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-07-01-02-01-07.wav
407,male,disgust,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-07-01-02-02-07.wav
408,male,disgust,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-07-02-01-01-07.wav
409,male,disgust,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-07-02-01-02-07.wav
410,male,disgust,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-07-02-02-01-07.wav
411,male,disgust,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-07-02-02-02-07.wav
412,male,surprise,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-08-01-01-01-07.wav
413,male,surprise,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-08-01-01-02-07.wav
414,male,surprise,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-08-01-02-01-07.wav
415,male,surprise,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-08-01-02-02-07.wav
416,male,surprise,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-08-02-01-01-07.wav
417,male,surprise,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-08-02-01-02-07.wav
418,male,surprise,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-08-02-02-01-07.wav
419,male,surprise,7,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_07/03-01-08-02-02-02-07.wav
420,female,neutral,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-01-01-01-01-08.wav
421,female,neutral,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-01-01-01-02-08.wav
422,female,neutral,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-01-01-02-01-08.wav
423,female,neutral,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-01-01-02-02-08.wav
424,female,calm,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-02-01-01-01-08.wav
425,female,calm,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-02-01-01-02-08.wav
426,female,calm,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-02-01-02-01-08.wav
427,female,calm,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-02-01-02-02-08.wav
428,female,calm,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-02-02-01-01-08.wav
429,female,calm,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-02-02-01-02-08.wav
430,female,calm,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-02-02-02-01-08.wav
431,female,calm,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-02-02-02-02-08.wav
432,female,happy,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-03-01-01-01-08.wav
433,female,happy,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-03-01-01-02-08.wav
434,female,happy,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-03-01-02-01-08.wav
435,female,happy,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-03-01-02-02-08.wav
436,female,happy,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-03-02-01-01-08.wav
437,female,happy,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-03-02-01-02-08.wav
438,female,happy,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-03-02-02-01-08.wav
439,female,happy,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-03-02-02-02-08.wav
440,female,sad,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-04-01-01-01-08.wav
441,female,sad,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-04-01-01-02-08.wav
442,female,sad,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-04-01-02-01-08.wav
443,female,sad,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-04-01-02-02-08.wav
444,female,sad,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-04-02-01-01-08.wav
445,female,sad,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-04-02-01-02-08.wav
446,female,sad,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-04-02-02-01-08.wav
447,female,sad,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-04-02-02-02-08.wav
448,female,angry,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-05-01-01-01-08.wav
449,female,angry,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-05-01-01-02-08.wav
450,female,angry,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-05-01-02-01-08.wav
451,female,angry,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-05-01-02-02-08.wav
452,female,angry,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-05-02-01-01-08.wav
453,female,angry,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-05-02-01-02-08.wav
454,female,angry,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-05-02-02-01-08.wav
455,female,angry,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-05-02-02-02-08.wav
456,female,fear,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-06-01-01-01-08.wav
457,female,fear,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-06-01-01-02-08.wav
458,female,fear,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-06-01-02-01-08.wav
459,female,fear,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-06-01-02-02-08.wav
460,female,fear,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-06-02-01-01-08.wav
461,female,fear,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-06-02-01-02-08.wav
462,female,fear,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-06-02-02-01-08.wav
463,female,fear,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-06-02-02-02-08.wav
464,female,disgust,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-07-01-01-01-08.wav
465,female,disgust,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-07-01-01-02-08.wav
466,female,disgust,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-07-01-02-01-08.wav
467,female,disgust,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-07-01-02-02-08.wav
468,female,disgust,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-07-02-01-01-08.wav
469,female,disgust,8,C:\Users\mahan\Desktop\Code\\RAVDEES\\Actor_08/03-01-07-02-01-02-08.wav
